ParticipantID,Condition,Nametag,Intro,Pronoun_Pair,T_Pronoun,C_Pronoun,T_ID,TrialID,Transcription,He,His,She,Her,They,Their,Disfluency,MultiplePronouns,PronounProduced,Accuracy
3_098,nametag,1,0,HS_HS,he,she,13,nametag_list5_critical04_he,Casey gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_HS,he,she,13,nametag_list5_critical05_he,Casey gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_T,he,they,13,nametag_list5_critical06_he,Casey gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_T,he,they,13,nametag_list5_critical07_he,Casey gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_T,he,they,13,nametag_list5_critical08_he,Casey gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_T,he,they,13,nametag_list5_critical09_he,Casey gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_T,he,they,13,nametag_list5_critical10_he,Casey gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_098,nametag,1,0,HS_HS,she,he,14,nametag_list5_critical11_she,Jaime gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_HS,she,he,14,nametag_list5_critical12_she,Jaime gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_HS,she,he,14,nametag_list5_critical13_she,Jaime gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_HS,she,he,14,nametag_list5_critical14_she,Jaime gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_HS,she,he,14,nametag_list5_critical15_she,Jaime gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_T,she,they,14,nametag_list5_critical16_she,Jaime gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_T,she,they,14,nametag_list5_critical17_she,Jaime gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_T,she,they,14,nametag_list5_critical18_she,Jaime gave the ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_T,she,they,14,nametag_list5_critical19_she,Jaime gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,HS_T,she,they,14,nametag_list5_critical20_she,Jaime gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_098,nametag,1,0,T_HS,they,she,15,nametag_list5_critical21_they,Alex gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,she,15,nametag_list5_critical22_they,Alex gave the -- I think it's a football -- to their sister.,0,0,0,0,0,1,1,0,their,1
3_098,nametag,1,0,T_HS,they,she,15,nametag_list5_critical23_they,Alex gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,she,15,nametag_list5_critical24_they,Alex gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,she,15,nametag_list5_critical25_they,Alex gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,he,15,nametag_list5_critical26_they,Alex gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,he,15,nametag_list5_critical27_they,Alex gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,he,15,nametag_list5_critical28_they,Alex gave the knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,he,15,nametag_list5_critical29_they,Alex gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_098,nametag,1,0,T_HS,they,he,15,nametag_list5_critical30_they,Alex gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,HS_HS,he,she,1,intro_list1_critical01_he,Alex gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_HS,he,she,1,intro_list1_critical02_he,Alex gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_HS,he,she,1,intro_list1_critical03_he,Alex gave the avocado to their sister.,0,0,0,0,0,1,0,0,their,0
3_099,intro,0,1,HS_HS,he,she,1,intro_list1_critical04_he,Alex gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_HS,he,she,1,intro_list1_critical05_he,Alex gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_T,he,they,1,intro_list1_critical06_he,Alex gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_T,he,they,1,intro_list1_critical07_he,Alex gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_T,he,they,1,intro_list1_critical08_he,Alex gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_T,he,they,1,intro_list1_critical09_he,Alex gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_T,he,they,1,intro_list1_critical10_he,Alex gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_099,intro,0,1,HS_HS,she,he,2,intro_list1_critical11_she,Sam gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_HS,she,he,2,intro_list1_critical12_she,Sam gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_HS,she,he,2,intro_list1_critical13_she,Sam gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_HS,she,he,2,intro_list1_critical14_she,Sam gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_HS,she,he,2,intro_list1_critical15_she,Sam gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_T,she,they,2,intro_list1_critical16_she,Sam gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_T,she,they,2,intro_list1_critical17_she,Sam gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_T,she,they,2,intro_list1_critical18_she,Sam gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_T,she,they,2,intro_list1_critical19_she,Sam gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,HS_T,she,they,2,intro_list1_critical20_she,Sam gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_099,intro,0,1,T_HS,they,she,3,intro_list1_critical21_they,Taylor gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,she,3,intro_list1_critical22_they,Taylor gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,she,3,intro_list1_critical23_they,Taylor gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,she,3,intro_list1_critical24_they,Taylor gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,she,3,intro_list1_critical25_they,Taylor gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,he,3,intro_list1_critical26_they,Taylor gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,he,3,intro_list1_critical27_they,Taylor gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,he,3,intro_list1_critical28_they,Taylor gave the knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,he,3,intro_list1_critical29_they,Taylor gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_099,intro,0,1,T_HS,they,he,3,intro_list1_critical30_they,Taylor gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,HS_HS,he,she,4,intro_list2_critical01_he,Jordan gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_HS,he,she,4,intro_list2_critical02_he,Jordan gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_HS,he,she,4,intro_list2_critical03_he,Jordan gave the guacamole thing to his sister.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_HS,he,she,4,intro_list2_critical04_he,Jordan gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_HS,he,she,4,intro_list2_critical05_he,Jordan gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_T,he,they,4,intro_list2_critical06_he,Jordan gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_T,he,they,4,intro_list2_critical07_he,Jordan gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_T,he,they,4,intro_list2_critical08_he,Uh Jordan gave the … grapes to his sister.,0,1,0,0,0,0,1,0,his,1
3_100,intro,0,1,HS_T,he,they,4,intro_list2_critical09_he,Jordan gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_T,he,they,4,intro_list2_critical10_he,Jordan gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_100,intro,0,1,HS_HS,she,he,5,intro_list2_critical11_she,Casey gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_HS,she,he,5,intro_list2_critical12_she,Casey gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_HS,she,he,5,intro_list2_critical13_she,Casey gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_HS,she,he,5,intro_list2_critical14_she,Casey gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_HS,she,he,5,intro_list2_critical15_she,Casey gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_T,she,they,5,intro_list2_critical16_she,Casey gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_T,she,they,5,intro_list2_critical17_she,Casey gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_T,she,they,5,intro_list2_critical18_she,Casey gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_T,she,they,5,intro_list2_critical19_she,Casey gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,HS_T,she,they,5,intro_list2_critical20_she,Casey gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_100,intro,0,1,T_HS,they,she,6,intro_list2_critical21_they,Jaime gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,she,6,intro_list2_critical22_they,Jaime gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,she,6,intro_list2_critical23_they,Jaime gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,she,6,intro_list2_critical24_they,Jaime gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,she,6,intro_list2_critical25_they,Jaime gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,he,6,intro_list2_critical26_they,Jaime gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,he,6,intro_list2_critical27_they,Jaime gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,he,6,intro_list2_critical28_they,Jaime gave the butter knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,he,6,intro_list2_critical29_they,Jaime gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_100,intro,0,1,T_HS,they,he,6,intro_list2_critical30_they,Jaime gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,HS_HS,he,she,10,intro_list4_critical01_he,Taylor gave chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_HS,he,she,10,intro_list4_critical02_he,Taylor gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_HS,he,she,10,intro_list4_critical03_he,Taylor gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_HS,he,she,10,intro_list4_critical04_he,Taylor gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_HS,he,she,10,intro_list4_critical05_he,Taylor gave bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_T,he,they,10,intro_list4_critical06_he,Taylor give the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_T,he,they,10,intro_list4_critical07_he,Taylor gave a kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_T,he,they,10,intro_list4_critical08_he,Taylor gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_T,he,they,10,intro_list4_critical09_he,Taylor gave a pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_T,he,they,10,intro_list4_critical10_he,Taylor gave orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_101,intro,0,1,HS_HS,she,he,11,intro_list4_critical11_she,Jordan gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_HS,she,he,11,intro_list4_critical12_she,Jordan gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_HS,she,he,11,intro_list4_critical13_she,Jordan gave an egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_HS,she,he,11,intro_list4_critical14_she,Jordan gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_HS,she,he,11,intro_list4_critical15_she,Jordan gave a pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_T,she,they,11,intro_list4_critical16_she,Jordan gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_T,she,they,11,intro_list4_critical17_she,Jordan gave bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_T,she,they,11,intro_list4_critical18_she,Jordan gave ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_T,she,they,11,intro_list4_critical19_she,Jordan gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,HS_T,she,they,11,intro_list4_critical20_she,Jordan gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_101,intro,0,1,T_HS,they,she,12,intro_list4_critical21_they,Sam gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,she,12,intro_list4_critical22_they,Sam gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,she,12,intro_list4_critical23_they,Sam gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,she,12,intro_list4_critical24_they,Sam gave a potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,she,12,intro_list4_critical25_they,Sam gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,he,12,intro_list4_critical26_they,Sam gave an onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,he,12,intro_list4_critical27_they,Sam gave watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,he,12,intro_list4_critical28_they,Sam gave a knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,he,12,intro_list4_critical29_they,Sam gave a cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_101,intro,0,1,T_HS,they,he,12,intro_list4_critical30_they,Sam gave a tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,HS_HS,he,she,10,intro_list4_critical01_he,Taylor gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_HS,he,she,10,intro_list4_critical02_he,Taylor gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_HS,he,she,10,intro_list4_critical03_he,Taylor gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_HS,he,she,10,intro_list4_critical04_he,Taylor gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_HS,he,she,10,intro_list4_critical05_he,Taylor gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_T,he,they,10,intro_list4_critical06_he,Taylor gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_T,he,they,10,intro_list4_critical07_he,Taylor gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_T,he,they,10,intro_list4_critical08_he,Taylor gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_T,he,they,10,intro_list4_critical09_he,Taylor gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_T,he,they,10,intro_list4_critical10_he,Taylor gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_102,intro,0,1,HS_HS,she,he,11,intro_list4_critical11_she,Jordan gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_HS,she,he,11,intro_list4_critical12_she,Jordan gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_HS,she,he,11,intro_list4_critical13_she,Jordan gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_HS,she,he,11,intro_list4_critical14_she,Jordan gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_HS,she,he,11,intro_list4_critical15_she,Jordan gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_T,she,they,11,intro_list4_critical16_she,Jordan gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_T,she,they,11,intro_list4_critical17_she,Jordan gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_T,she,they,11,intro_list4_critical18_she,Jordan gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_T,she,they,11,intro_list4_critical19_she,Jordan gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,HS_T,she,they,11,intro_list4_critical20_she,Jordan gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_102,intro,0,1,T_HS,they,she,12,intro_list4_critical21_they,Sam gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,she,12,intro_list4_critical22_they,Sam gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,she,12,intro_list4_critical23_they,Sam gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,she,12,intro_list4_critical24_they,Sam gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,she,12,intro_list4_critical25_they,Sam gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,he,12,intro_list4_critical26_they,Sam gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,he,12,intro_list4_critical27_they,Sam gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,he,12,intro_list4_critical28_they,Sam gave the knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,he,12,intro_list4_critical29_they,Sam gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_102,intro,0,1,T_HS,they,he,12,intro_list4_critical30_they,Sam gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,HS_HS,he,she,10,intro_list4_critical01_he,Taylor gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_HS,he,she,10,intro_list4_critical02_he,Taylor gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_HS,he,she,10,intro_list4_critical03_he,Taylor gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_HS,he,she,10,intro_list4_critical04_he,Taylor gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_HS,he,she,10,intro_list4_critical05_he,Taylor gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_T,he,they,10,intro_list4_critical06_he,Taylor gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_T,he,they,10,intro_list4_critical07_he,Taylor gave the kiwi fruit to his brother.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_T,he,they,10,intro_list4_critical08_he,Taylor gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_T,he,they,10,intro_list4_critical09_he,Taylor gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_T,he,they,10,intro_list4_critical10_he,Taylor gave the juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_103,intro,0,1,HS_HS,she,he,11,intro_list4_critical11_she,Jordan gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_HS,she,he,11,intro_list4_critical12_she,Jordan gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_HS,she,he,11,intro_list4_critical13_she,Jordan gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_HS,she,he,11,intro_list4_critical14_she,Jordan gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_HS,she,he,11,intro_list4_critical15_she,Jordan gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_T,she,they,11,intro_list4_critical16_she,Jordan gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_T,she,they,11,intro_list4_critical17_she,Jordan gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_T,she,they,11,intro_list4_critical18_she,Jordan gave the ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_T,she,they,11,intro_list4_critical19_she,Jordan gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,HS_T,she,they,11,intro_list4_critical20_she,Jordan gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_103,intro,0,1,T_HS,they,she,12,intro_list4_critical21_they,Sam gave the pizza to her bro -- their brother.,0,0,0,1,0,1,1,1,their,1
3_103,intro,0,1,T_HS,they,she,12,intro_list4_critical22_they,Sam gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,she,12,intro_list4_critical23_they,Sam gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,she,12,intro_list4_critical24_they,Sam gave the tom-- potato to their brother.,0,0,0,0,0,1,1,0,their,1
3_103,intro,0,1,T_HS,they,she,12,intro_list4_critical25_they,Sam gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,he,12,intro_list4_critical26_they,Sam gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,he,12,intro_list4_critical27_they,Sam gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,he,12,intro_list4_critical28_they,Sam gave the butter knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,he,12,intro_list4_critical29_they,Sam gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_103,intro,0,1,T_HS,they,he,12,intro_list4_critical30_they,Sam gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_104,intro,0,1,HS_HS,he,she,10,intro_list4_critical01_he,Taylor gave chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_HS,he,she,10,intro_list4_critical02_he,Taylor gave cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_HS,he,she,10,intro_list4_critical03_he,Taylor gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_HS,he,she,10,intro_list4_critical04_he,Taylor gave a pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_HS,he,she,10,intro_list4_critical05_he,Taylor gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_T,he,they,10,intro_list4_critical06_he,Taylor gave corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_T,he,they,10,intro_list4_critical07_he,Taylor gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_T,he,they,10,intro_list4_critical08_he,Taylor gave grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_T,he,they,10,intro_list4_critical09_he,Taylor gave a pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_T,he,they,10,intro_list4_critical10_he,Taylor gave a glass of orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_104,intro,0,1,HS_HS,she,he,11,intro_list4_critical11_she,Jordan gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_HS,she,he,11,intro_list4_critical12_she,Jordan gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_HS,she,he,11,intro_list4_critical13_she,Jordan gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_HS,she,he,11,intro_list4_critical14_she,Jordan gave a strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_HS,she,he,11,intro_list4_critical15_she,Jordan gave a pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_T,she,they,11,intro_list4_critical16_she,Jordan gave a banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_T,she,they,11,intro_list4_critical17_she,Jordan gave bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_T,she,they,11,intro_list4_critical18_she,Jordan gave an ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_T,she,they,11,intro_list4_critical19_she,Jordan gave a carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_104,intro,0,1,HS_T,she,they,11,intro_list4_critical20_she,Jordan gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
