SubjID,SubjAge,SubjGender,SubjEnglish,List,Task,Name,Pronoun,Pet,Job,M_Type,M_Response,M_Acc,P_Response,P_Pronoun,P_Acc,I_Response
1A_053,20,nonbinary,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,job,food service,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pet,dog,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Stephanie,she/her,fish,janitor,,,,she played video games.,she/her,1,
1A_053,20,nonbinary,native (learned from birth),3,introduction,Stephanie,she/her,fish,janitor,,,,,,,This is my friend Stephanie.
1A_053,20,nonbinary,native (learned from birth),3,memory,Andrew,they/them,cat,food service,job,retail,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pet,cat,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pronoun,they/them,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Andrew,they/them,cat,food service,,,,they went to bed early.,they/them,1,
1A_053,20,nonbinary,native (learned from birth),3,memory,Emily,they/them,fish,uber,job,Uber driver,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Emily,they/them,fish,uber,pet,fish,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Emily,they/them,fish,uber,pronoun,they/them,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Emily,they/them,fish,uber,,,,they made dinner.,they/them,1,
1A_053,20,nonbinary,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,job,nurse,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pet,fish,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pronoun,they/them,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Amanda,they/them,dog,engineer,,,,they answered some emails.,they/them,1,
1A_053,20,nonbinary,native (learned from birth),3,memory,Michael,he/him,cat,sales,job,janitor,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Michael,he/him,cat,sales,pet,dog,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Michael,he/him,cat,sales,pronoun,he/him,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Michael,he/him,cat,sales,,,,he read a few pages of a book.,he/him,1,
1A_053,20,nonbinary,native (learned from birth),3,memory,James,he/him,dog,nurse,job,mechanic,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,James,he/him,dog,nurse,pet,cat,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,James,he/him,dog,nurse,pronoun,he/him,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,James,he/him,dog,nurse,,,,he worked on a painting.,he/him,1,
1A_053,20,nonbinary,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,job,IT,0,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pet,fish,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pronoun,she/her,1,,,,
1A_053,20,nonbinary,native (learned from birth),3,production,Jessica,she/her,fish,teacher,,,,she worked out.,she/her,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Brian,he/him,fish,accountant,job,doctor,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Brian,he/him,fish,accountant,pet,fish,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Brian,he/him,fish,accountant,pronoun,they/them,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Brian,he/him,fish,accountant,,,,they changed out of their work clothes.,they/them,0,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Kevin,they/them,dog,doctor,job,IT,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Kevin,they/them,dog,doctor,pet,cat,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Kevin,they/them,dog,doctor,pronoun,they/them,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Kevin,they/them,dog,doctor,,,,they did some chores. ,they/them,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Daniel,he/him,cat,retail,job,doctor,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Daniel,he/him,cat,retail,pet,dog,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Daniel,he/him,cat,retail,pronoun,he/him,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Daniel,he/him,cat,retail,,,,he sat down and relaxed.,he/him,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Laura,she/her,cat,mechanic,job,teacher,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Laura,she/her,cat,mechanic,pet,fish,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Laura,she/her,cat,mechanic,pronoun,she/her,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Laura,she/her,cat,mechanic,,,,she cooked some food. ,she/her,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Melissa,they/them,fish,IT,job,engineer,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Melissa,they/them,fish,IT,pet,cat,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Melissa,they/them,fish,IT,pronoun,they/them,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Melissa,they/them,fish,IT,,,,they cleaned their room. ,they/them,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,introduction,Melissa,they/them,fish,IT,,,,,,,This is Melissa they are very nice
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Stephanie,they/them,cat,nurse,job,food service,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Stephanie,they/them,cat,nurse,pet,fish,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Stephanie,they/them,cat,nurse,pronoun,she/her,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Stephanie,they/them,cat,nurse,,,,they fed their cat. ,they/them,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Andrew,he/him,dog,teacher,job,janitor,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Andrew,he/him,dog,teacher,pet,fish,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Andrew,he/him,dog,teacher,pronoun,he/him,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Andrew,he/him,dog,teacher,,,,he took a shower. ,he/him,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,introduction,Andrew,he/him,dog,teacher,,,,,,,This is Andrew. He's very nice. 
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Emily,she/her,dog,uber,job,sales,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Emily,she/her,dog,uber,pet,fish,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Emily,she/her,dog,uber,pronoun,she/her,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Emily,she/her,dog,uber,,,,she did some studying. ,she/her,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Amanda,she/her,cat,engineer,job,Uber driver,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Amanda,she/her,cat,engineer,pet,dog,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Amanda,she/her,cat,engineer,pronoun,they/them,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Amanda,she/her,cat,engineer,,,,she watched some tv. ,she/her,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,introduction,Amanda,she/her,cat,engineer,,,,,,,This is Amanda. They are a nurse (?)!
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Michael,they/them,fish,sales,job,mechanic,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Michael,they/them,fish,sales,pet,cat,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Michael,they/them,fish,sales,pronoun,they/them,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Michael,they/them,fish,sales,,,,they invited some friends over. ,they/them,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,James,he/him,dog,janitor,job,IT,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,James,he/him,dog,janitor,pet,fish,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,James,he/him,dog,janitor,pronoun,he/him,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,James,he/him,dog,janitor,,,,he went for a walk. ,he/him,1,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Jessica,she/her,fish,food service,job,retail,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Jessica,she/her,fish,food service,pet,cat,0,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,memory,Jessica,she/her,fish,food service,pronoun,she/her,1,,,,
1A_054,21,female,"fully competent in speaking, listening, reading, and writing, but not native",1,production,Jessica,she/her,fish,food service,,,,she made some food for the night. ,she/her,1,
1A_055,21,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,job,IT,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pet,cat,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pronoun,they/them,1,,,,
1A_055,21,female,native (learned from birth),3,production,Brian,they/them,dog,mechanic,,,,he took a shower. ,he/him,0,
1A_055,21,female,native (learned from birth),3,introduction,Brian,they/them,dog,mechanic,,,,,,,He is great at what he does
1A_055,21,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,job,sales,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pet,fish,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pronoun,he/him,1,,,,
1A_055,21,female,native (learned from birth),3,production,Kevin,he/him,fish,doctor,,,,he went to sleep,he/him,1,
1A_055,21,female,native (learned from birth),3,introduction,Kevin,he/him,fish,doctor,,,,,,,He is very nice
1A_055,21,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,job,Uber driver,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pet,dog,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pronoun,they/them,0,,,,
1A_055,21,female,native (learned from birth),3,production,Daniel,he/him,cat,IT,,,,he watched TV,he/him,1,
1A_055,21,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,job,accountant,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pet,fish,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pronoun,she/her,1,,,,
1A_055,21,female,native (learned from birth),3,production,Laura,she/her,cat,accountant,,,,she made dinner,she/her,1,
1A_055,21,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,job,retail,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pet,cat,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pronoun,she/her,1,,,,
1A_055,21,female,native (learned from birth),3,production,Melissa,she/her,dog,retail,,,,she watched a movie ,she/her,1,
1A_055,21,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,job,food service,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pet,dog,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1A_055,21,female,native (learned from birth),3,production,Stephanie,she/her,fish,janitor,,,,she took a shower,she/her,1,
1A_055,21,female,native (learned from birth),3,introduction,Stephanie,she/her,fish,janitor,,,,,,,She likes animals 
1A_055,21,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,job,nurse,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pet,dog,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pronoun,he/him,0,,,,
1A_055,21,female,native (learned from birth),3,production,Andrew,they/them,cat,food service,,,,he watched TV,he/him,0,
1A_055,21,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,job,teacher,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pet,fish,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pronoun,she/her,0,,,,
1A_055,21,female,native (learned from birth),3,production,Emily,they/them,fish,uber,,,,she washed her car,she/her,0,
1A_055,21,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,job,IT,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pet,dog,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pronoun,she/her,0,,,,
1A_055,21,female,native (learned from birth),3,production,Amanda,they/them,dog,engineer,,,,she played with her dog,she/her,0,
1A_055,21,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,job,doctor,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pet,fish,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pronoun,he/him,1,,,,
1A_055,21,female,native (learned from birth),3,production,Michael,he/him,cat,sales,,,,he took a nap,he/him,1,
1A_055,21,female,native (learned from birth),3,memory,James,he/him,dog,nurse,job,nurse,1,,,,
1A_055,21,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pet,dog,1,,,,
1A_055,21,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pronoun,he/him,1,,,,
1A_055,21,female,native (learned from birth),3,production,James,he/him,dog,nurse,,,,he took a nap,he/him,1,
1A_055,21,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,job,mechanic,0,,,,
1A_055,21,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pet,fish,1,,,,
1A_055,21,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pronoun,they/them,0,,,,
1A_055,21,female,native (learned from birth),3,production,Jessica,she/her,fish,teacher,,,,she graded papers,she/her,1,
1A_056,27,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,job,Uber driver,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pet,cat,1,,,,
1A_056,27,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pronoun,they/them,0,,,,
1A_056,27,female,native (learned from birth),2,production,Brian,he/him,cat,uber,,,,they took a nap before dinner. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,job,janitor,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pet,fish,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pronoun,he/him,1,,,,
1A_056,27,female,native (learned from birth),2,production,Kevin,he/him,dog,food service,,,,they read a book. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,job,food service,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pet,cat,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pronoun,he/him,0,,,,
1A_056,27,female,native (learned from birth),2,production,Daniel,they/them,fish,retail,,,,they called to check on their mom. ,they/them,1,
1A_056,27,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,job,retail,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pet,cat,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pronoun,they/them,1,,,,
1A_056,27,female,native (learned from birth),2,production,Laura,they/them,dog,accountant,,,,they ordered dinner from a local restaurant. ,they/them,1,
1A_056,27,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,job,accountant,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pet,dog,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pronoun,she/her,1,,,,
1A_056,27,female,native (learned from birth),2,production,Melissa,she/her,cat,doctor,,,,they took a shower before dinner. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,job,teacher,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pet,fish,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pronoun,they/them,0,,,,
1A_056,27,female,native (learned from birth),2,production,Stephanie,she/her,dog,sales,,,,they took a shower. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,job,janitor,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pet,cat,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pronoun,they/them,0,,,,
1A_056,27,female,native (learned from birth),2,production,Andrew,he/him,fish,engineer,,,,they took a shower before dinner. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,job,IT,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pet,cat,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pronoun,they/them,0,,,,
1A_056,27,female,native (learned from birth),2,production,Emily,she/her,fish,nurse,,,,they called for a pizza to be delivered. ,they/them,0,
1A_056,27,female,native (learned from birth),2,introduction,Emily,she/her,fish,nurse,,,,,,,this is emily i hope we can all be friends 
1A_056,27,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,job,retail,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pet,cat,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pronoun,she/her,1,,,,
1A_056,27,female,native (learned from birth),2,production,Amanda,she/her,dog,IT,,,,they cooked dinner. ,they/them,0,
1A_056,27,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,job,engineer,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pet,dog,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pronoun,he/him,1,,,,
1A_056,27,female,native (learned from birth),2,production,Michael,he/him,fish,mechanic,,,,they took out the trash and took a shower. ,they/them,0,
1A_056,27,female,native (learned from birth),2,introduction,Michael,he/him,fish,mechanic,,,,,,,this is michael they’re from texas 
1A_056,27,female,native (learned from birth),2,memory,James,they/them,cat,janitor,job,IT,0,,,,
1A_056,27,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pet,fish,0,,,,
1A_056,27,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pronoun,he/him,0,,,,
1A_056,27,female,native (learned from birth),2,production,James,they/them,cat,janitor,,,,he had a snack before making dinner. ,he/him,0,
1A_056,27,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,job,doctor,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pet,dog,0,,,,
1A_056,27,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pronoun,they/them,1,,,,
1A_056,27,female,native (learned from birth),2,production,Jessica,they/them,cat,teacher,,,,they ordered dinner from a local restaurant. ,they/them,1,
1A_056,27,female,native (learned from birth),2,introduction,Jessica,they/them,cat,teacher,,,,,,,this is jessica tell them a little about yourself
1A_057,19,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,job,IT,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pet,fish,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pronoun,he/him,1,,,,
1A_057,19,male,native (learned from birth),1,production,Brian,he/him,fish,accountant,,,,he had dinner with his girlfriend.,he/him,1,
1A_057,19,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,job,sales,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pet,cat,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pronoun,he/him,0,,,,
1A_057,19,male,native (learned from birth),1,production,Kevin,they/them,dog,doctor,,,,he took a nap.,he/him,0,
1A_057,19,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,job,engineer,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pet,cat,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pronoun,he/him,1,,,,
1A_057,19,male,native (learned from birth),1,production,Daniel,he/him,cat,retail,,,,he ate dinner.,he/him,1,
1A_057,19,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,job,engineer,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pet,cat,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pronoun,they/them,0,,,,
1A_057,19,male,native (learned from birth),1,production,Laura,she/her,cat,mechanic,,,,she took a shower.,she/her,1,
1A_057,19,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,job,nurse,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,pet,cat,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,pronoun,they/them,1,,,,
1A_057,19,male,native (learned from birth),1,production,Melissa,they/them,fish,IT,,,,she fed her fish.,she/her,0,
1A_057,19,male,native (learned from birth),1,introduction,Melissa,they/them,fish,IT,,,,,,,Hi Melissa do you Brian?
1A_057,19,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,job,mechanic,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,pet,cat,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,pronoun,they/them,1,,,,
1A_057,19,male,native (learned from birth),1,production,Stephanie,they/them,cat,nurse,,,,she fed her cat.,she/her,0,
1A_057,19,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,job,food service,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,pet,dog,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,pronoun,he/him,1,,,,
1A_057,19,male,native (learned from birth),1,production,Andrew,he/him,dog,teacher,,,,he opened up a pint of ice cream.,he/him,1,
1A_057,19,male,native (learned from birth),1,introduction,Andrew,he/him,dog,teacher,,,,,,,Andrew this is my buddy Fred.
1A_057,19,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,job,accountant,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,pet,cat,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,pronoun,she/her,1,,,,
1A_057,19,male,native (learned from birth),1,production,Emily,she/her,dog,uber,,,,she watched the news.,she/her,1,
1A_057,19,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,job,teacher,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,pet,dog,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,pronoun,she/her,1,,,,
1A_057,19,male,native (learned from birth),1,production,Amanda,she/her,cat,engineer,,,,she did a puzzle.,she/her,1,
1A_057,19,male,native (learned from birth),1,introduction,Amanda,she/her,cat,engineer,,,,,,,Hi Amanda this is my friend Tom.
1A_057,19,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,job,Uber driver,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,pet,fish,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,pronoun,he/him,0,,,,
1A_057,19,male,native (learned from birth),1,production,Michael,they/them,fish,sales,,,,he tucked himself into bed.,he/him,0,
1A_057,19,male,native (learned from birth),1,memory,James,he/him,dog,janitor,job,retail,0,,,,
1A_057,19,male,native (learned from birth),1,memory,James,he/him,dog,janitor,pet,cat,0,,,,
1A_057,19,male,native (learned from birth),1,memory,James,he/him,dog,janitor,pronoun,he/him,1,,,,
1A_057,19,male,native (learned from birth),1,production,James,he/him,dog,janitor,,,,he said hello to his kids.,he/him,1,
1A_057,19,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,job,engineer,0,,,,
1A_057,19,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,pet,fish,1,,,,
1A_057,19,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,pronoun,she/her,1,,,,
1A_057,19,male,native (learned from birth),1,production,Jessica,she/her,fish,food service,,,,she fell asleep.,she/her,1,
1A_058,21,female,native (learned from birth),1,memory,Brian,he/him,fish,accountant,job,sales,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pet,fish,1,,,,
1A_058,21,female,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pronoun,he/him,1,,,,
1A_058,21,female,native (learned from birth),1,production,Brian,he/him,fish,accountant,,,,he made dinner,he/him,1,
1A_058,21,female,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,job,mechanic,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pet,cat,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pronoun,he/him,0,,,,
1A_058,21,female,native (learned from birth),1,production,Kevin,they/them,dog,doctor,,,,he washed his hands,he/him,0,
1A_058,21,female,native (learned from birth),1,memory,Daniel,he/him,cat,retail,job,engineer,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pet,fish,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pronoun,they/them,0,,,,
1A_058,21,female,native (learned from birth),1,production,Daniel,he/him,cat,retail,,,,he tried on the new clothes he bought with his employee discount,he/him,1,
1A_058,21,female,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,job,teacher,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pet,dog,0,,,,
1A_058,21,female,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pronoun,she/her,1,,,,
1A_058,21,female,native (learned from birth),1,production,Laura,she/her,cat,mechanic,,,,she washed her hands,she/her,1,
1A_058,21,female,native (learned from birth),1,memory,Melissa,they/them,fish,IT,job,food service,0,,,,
