ParticipantID,TrialType,TrialID,Pronoun_Pair,T_Pronoun,C_Pronoun,Match_Num,Match_Start,Match_End,Match_RT,IsOutlier
4_016,CR,L05_CR81_S15,They|HeShe,they/them,she/her,1,2199933.9,2204154,4220.099773,FALSE
4_016,FD,L05_FD09_S03,They|HeShe,they/them,she/her,0,2214963.435,2216641,1677.564626,FALSE
4_016,CR,L05_CR45_S46,HeShe|SheHe,she/her,he/him,1,2226324.086,2231218,4893.913832,FALSE
4_016,CR,L05_CR46_S50,HeShe|SheHe,she/her,he/him,1,2240741.866,2243323,2581.133787,FALSE
4_016,CR,L05_CR96_S29,They|HeShe,they/them,she/her,1,2254581.726,2257662,3080.274376,FALSE
4_016,FP,L05_FP04_S46,HeShe|SheHe,she/her,he/him,0,2267548.086,2271927,4378.913832,FALSE
4_016,CR,L05_CR39_S09,HeShe|SheHe,she/her,he/him,1,2282334.646,2291038,8703.353741,FALSE
4_016,CR,L05_CR70_S41,They|HeShe,they/them,he/him,1,2301276.535,2309763,8486.464853,FALSE
4_016,CR,L05_CR66_S40,They|HeShe,they/them,he/him,1,2319464.796,2322665,3200.204082,FALSE
4_016,CR,L05_CR01_S23,HeShe|SheHe,he/him,she/her,1,2333648.315,2335381,1732.684807,FALSE
4_016,CR,L05_CR23_S52,HeShe|They,he/him,they/them,1,2344650.283,2346086,1435.716553,FALSE
4_016,FD,L05_FD06_S19,HeShe|They,she/her,they/them,0,2357279.785,2359690,2410.21542,FALSE
4_016,CR,L05_CR30_S60,HeShe|They,he/him,they/them,1,2370706.986,2374749,4042.013605,FALSE
4_016,CR,L05_CR03_S25,HeShe|SheHe,he/him,she/her,1,2385402.875,2388388,2985.124717,FALSE
4_016,CR,L05_CR62_S26,HeShe|They,she/her,they/them,1,2399148.696,2401724,2575.303855,FALSE
4_016,CR,L05_CR87_S04,They|HeShe,they/them,she/her,1,2413083.485,2415926,2842.514739,FALSE
4_016,CR,L05_CR65_S36,They|HeShe,they/them,he/him,1,2427491.254,2429736,2244.746032,FALSE
4_016,CR,L05_CR71_S42,They|HeShe,they/them,he/him,1,2439457.116,2443985,4527.884354,FALSE
4_016,CR,L05_CR22_S55,HeShe|They,he/him,they/them,1,2454028.365,2456335,2306.634921,FALSE
4_016,FD,L05_FD01_S38,HeShe|They,he/him,they/them,0,2466533.331,2468183,1649.668934,FALSE
4_016,CR,L05_CR14_S50,HeShe|SheHe,he/him,she/her,1,2477966.866,2479593,1626.133787,FALSE
4_016,FP,L05_FP08_S53,They|HeShe,they/them,he/him,0,2490366.315,2492121,1754.684807,FALSE
4_016,CR,L05_CR06_S33,HeShe|SheHe,he/him,she/her,1,2502996.576,2507915,4918.424036,FALSE
4_016,FD,L05_FD08_S01,HeShe|They,she/her,they/them,0,2517994.986,2522916,4921.013605,FALSE
4_016,CR,L05_CR85_S05,They|HeShe,they/them,she/her,1,2532115.492,2535739,3623.507937,FALSE
4_016,CR,L05_CR86_S03,They|HeShe,they/them,she/her,1,2547033.435,2548511,1477.564626,FALSE
4_016,CR,L05_CR44_S32,HeShe|SheHe,she/her,he/him,1,2558899.946,2562988,4088.054422,FALSE
4_016,CR,L05_CR18_S38,HeShe|They,he/him,they/them,1,2573541.331,2578931,5389.668934,FALSE
4_016,CR,L05_CR12_S10,HeShe|SheHe,he/him,she/her,1,2590280.955,2593668,3387.045351,FALSE
4_016,CR,L05_CR37_S08,HeShe|SheHe,she/her,he/him,1,2603350.476,2604783,1432.52381,FALSE
4_016,CR,L05_CR83_S14,They|HeShe,they/them,she/her,1,2614589.995,2616416,1826.004535,FALSE
4_016,CR,L05_CR90_S16,They|HeShe,they/them,she/her,1,2626249.576,2628794,2544.424036,FALSE
4_016,CR,L05_CR25_S43,HeShe|They,he/him,they/them,0,2638739.456,2645342,6602.544218,FALSE
4_016,CR,L05_CR49_S15,HeShe|They,she/her,they/them,1,2656267.9,2659251,2983.099773,FALSE
4_016,CR,L05_CR61_S30,HeShe|They,she/her,they/them,1,2669832.535,2671704,1871.464853,FALSE
4_016,CR,L05_CR56_S20,HeShe|They,she/her,they/them,1,2682676.236,2684432,1755.764172,FALSE
4_016,CR,L05_CR68_S37,They|HeShe,they/them,he/him,1,2694093.333,2696425,2331.666667,FALSE
4_016,FP,L05_FP03_S22,HeShe|SheHe,she/her,he/him,0,2707252.385,2711923,4670.614512,FALSE
4_016,CR,L05_CR43_S32,HeShe|SheHe,she/her,he/him,1,2722000.946,2724310,2309.054422,FALSE
4_016,CR,L05_CR02_S23,HeShe|SheHe,he/him,she/her,1,2735076.315,2736738,1661.684807,FALSE
4_016,CR,L05_CR09_S06,HeShe|SheHe,he/him,she/her,1,2747360.215,2749827,2466.78458,FALSE
4_016,CR,L05_CR77_S56,They|HeShe,they/them,he/him,1,2758994.365,2761039,2044.634921,FALSE
4_016,CR,L05_CR50_S11,HeShe|They,she/her,they/them,1,2771210.476,2776577,5366.52381,FALSE
4_016,FD,L05_FD02_S51,HeShe|They,he/him,they/them,0,2786377.646,2788203,1825.353741,FALSE
4_016,CR,L05_CR17_S40,HeShe|They,he/him,they/them,1,2798057.796,2801000,2942.204082,FALSE
4_016,CR,L05_CR55_S19,HeShe|They,she/her,they/them,1,2812392.785,2814084,1691.21542,FALSE
4_016,CR,L05_CR40_S10,HeShe|SheHe,she/her,he/him,1,2825233.955,2826810,1576.045351,FALSE
4_017,PR,L06_PR03_S02,HeShe|SheHe,she/her,he/him,1,444544.3991,460401,15856.60091,FALSE
4_017,PR,L06_PR01_S44,HeShe|SheHe,he/him,she/her,0,471136.4512,484350,13213.54875,FALSE
4_017,PR,L06_PR06_S32,They|HeShe,they/them,she/her,0,494704.9456,501858,7153.054422,FALSE
4_017,PR,L06_PR02_S16,HeShe|They,he/him,they/them,0,512061.576,517167,5105.424036,FALSE
4_017,PR,L06_PR05_S57,They|HeShe,they/them,he/him,1,528362.7347,538065,9702.265306,FALSE
4_017,PR,L06_PR04_S42,HeShe|SheHe,she/her,he/him,0,548526.1156,566817,18290.88435,FALSE
4_017,FP,L06_FP02_S14,HeShe|SheHe,he/him,she/her,0,576601.9955,581654,5052.004535,FALSE
4_017,CR,L06_CR91_S35,They|HeShe,they/them,she/her,1,591216.6463,594013,2796.353741,FALSE
4_017,CR,L06_CR79_S24,They|HeShe,they/them,he/him,0,604030.3356,608479,4448.664399,FALSE
4_017,CR,L06_CR57_S06,HeShe|They,she/her,they/them,1,619119.2154,622876,3756.78458,FALSE
4_017,CR,L06_CR70_S20,They|HeShe,they/them,he/him,1,633617.2358,643916,10298.76417,FALSE
4_017,FD,L06_FD08_S06,HeShe|They,she/her,they/them,0,654777.2154,658254,3476.78458,FALSE
4_017,CR,L06_CR38_S01,HeShe|SheHe,she/her,he/him,1,668438.9864,672352,3913.013605,FALSE
4_017,CR,L06_CR67_S57,They|HeShe,they/them,he/him,0,682949.7347,691503,8553.265306,FALSE
4_017,CR,L06_CR44_S42,HeShe|SheHe,she/her,he/him,1,701720.1156,706067,4346.884354,FALSE
4_017,FD,L06_FD06_S34,HeShe|They,she/her,they/them,0,716753.8798,724911,8157.120181,FALSE
4_017,CR,L06_CR93_S36,They|HeShe,they/them,she/her,1,736159.254,739969,3809.746032,FALSE
4_017,CR,L06_CR48_S15,HeShe|SheHe,she/her,he/him,1,751103.9002,754408,3304.099773,FALSE
4_017,CR,L06_CR55_S34,HeShe|They,she/her,they/them,1,765285.8798,771024,5738.120181,FALSE
4_017,CR,L06_CR19_S60,HeShe|They,he/him,they/them,1,781618.9864,787168,5549.013605,FALSE
4_017,CR,L06_CR68_S60,They|HeShe,they/them,he/him,1,797719.9864,802435,4715.013605,FALSE
4_017,CR,L06_CR53_S33,HeShe|They,she/her,they/them,1,812312.576,814322,2009.424036,FALSE
4_017,CR,L06_CR08_S45,HeShe|SheHe,he/him,she/her,1,824304.6463,827994,3689.353741,FALSE
4_017,CR,L06_CR80_S24,They|HeShe,they/them,he/him,1,838227.3356,842267,4039.664399,FALSE
4_017,FP,L06_FP07_S37,They|HeShe,they/them,she/her,1,851980.3333,859997,8016.666667,FALSE
4_017,CR,L06_CR15_S14,HeShe|SheHe,he/him,she/her,1,870071.9955,874929,4857.004535,FALSE
4_017,CR,L06_CR95_S40,They|HeShe,they/them,she/her,1,884707.7959,887407,2699.204082,FALSE
4_017,CR,L06_CR62_S38,HeShe|They,she/her,they/them,1,897569.3311,900743,3173.668934,FALSE
4_017,CR,L06_CR75_S52,They|HeShe,they/them,he/him,1,910142.2834,911953,1810.716553,FALSE
4_017,CR,L06_CR88_S09,They|HeShe,they/them,she/her,1,921890.6463,924483,2592.353741,FALSE
4_017,CR,L06_CR69_S18,They|HeShe,they/them,he/him,1,934698.6735,944550,9851.326531,FALSE
4_017,CR,L06_CR76_S55,They|HeShe,they/them,he/him,1,954399.3651,956985,2585.634921,FALSE
4_017,CR,L06_CR77_S23,They|HeShe,they/them,he/him,1,967900.3152,969599,1698.684807,FALSE
4_017,CR,L06_CR06_S43,HeShe|SheHe,he/him,she/her,1,979797.4558,981610,1812.544218,FALSE
4_017,CR,L06_CR66_S56,They|HeShe,they/them,he/him,1,990960.3651,993637,2676.634921,FALSE
4_017,FD,L06_FD04_S21,HeShe|They,he/him,they/them,0,1004792.054,1010431,5638.945578,FALSE
4_017,CR,L06_CR63_S40,HeShe|They,she/her,they/them,1,1020939.796,1023456,2516.204082,FALSE
4_017,CR,L06_CR45_S11,HeShe|SheHe,she/her,he/him,1,1033398.476,1036314,2915.52381,FALSE
4_017,CR,L06_CR35_S50,HeShe|SheHe,she/her,he/him,1,1046174.866,1047942,1767.133787,FALSE
4_017,FP,L06_FP06_S18,They|HeShe,they/them,he/him,1,1058337.673,1068987,10649.32653,FALSE
4_017,CR,L06_CR32_S22,HeShe|They,he/him,they/them,1,1079829.385,1085396,5566.614512,FALSE
4_017,CR,L06_CR78_S25,They|HeShe,they/them,he/him,1,1095643.875,1097979,2335.124717,FALSE
4_017,CR,L06_CR71_S19,They|HeShe,they/them,he/him,1,1108954.785,1111677,2722.21542,FALSE
4_017,CR,L06_CR90_S31,They|HeShe,they/them,she/her,1,1122187.422,1124157,1969.578231,FALSE
4_017,CR,L06_CR54_S33,HeShe|They,she/her,they/them,1,1133996.576,1136174,2177.424036,FALSE
4_017,CR,L06_CR51_S30,HeShe|They,she/her,they/them,1,1146836.535,1150914,4077.464853,FALSE
4_017,FP,L06_FP05_S29,They|HeShe,they/them,she/her,1,1162298.726,1167981,5682.274376,FALSE
4_017,CR,L06_CR85_S10,They|HeShe,they/them,she/her,1,1179161.955,1180945,1783.045351,FALSE
4_017,CR,L06_CR86_S08,They|HeShe,they/them,she/her,1,1190398.476,1193914,3515.52381,FALSE
4_017,CR,L06_CR56_S35,HeShe|They,she/her,they/them,1,1203866.646,1206608,2741.353741,FALSE
4_017,CR,L06_CR61_S38,HeShe|They,she/her,they/them,1,1216907.331,1221836,4928.668934,FALSE
4_017,CR,L06_CR25_S20,HeShe|They,he/him,they/them,1,1232459.236,1234105,1645.764172,FALSE
4_017,CR,L06_CR72_S19,They|HeShe,they/them,he/him,1,1245281.785,1249031,3749.21542,FALSE
4_017,CR,L06_CR59_S07,HeShe|They,she/her,they/them,1,1261225.914,1264042,2816.086168,FALSE
4_017,CR,L06_CR58_S10,HeShe|They,she/her,they/them,1,1275522.955,1278010,2487.045351,FALSE
4_017,FP,L06_FP01_S49,HeShe|SheHe,he/him,she/her,1,1286898.435,1295774,8875.564626,FALSE
4_017,CR,L06_CR27_S17,HeShe|They,he/him,they/them,1,1306747.855,1308563,1815.145125,FALSE
4_017,CR,L06_CR17_S58,HeShe|They,he/him,they/them,1,1318882.388,1320453,1570.612245,FALSE
4_017,CR,L06_CR33_S46,HeShe|SheHe,she/her,he/him,1,1330347.086,1335699,5351.913832,FALSE
4_017,CR,L06_CR16_S15,HeShe|SheHe,he/him,she/her,1,1346303.9,1351951,5647.099773,FALSE
4_017,FD,L06_FD03_S04,HeShe|SheHe,he/him,she/her,0,1362613.485,1369340,6726.514739,FALSE
4_017,CR,L06_CR29_S21,HeShe|They,he/him,they/them,1,1380490.054,1382654,2163.945578,FALSE
4_017,CR,L06_CR28_S17,HeShe|They,he/him,they/them,1,1393612.855,1395986,2373.145125,FALSE
4_017,CR,L06_CR09_S03,HeShe|SheHe,he/him,she/her,1,1406702.435,1409381,2678.564626,FALSE
4_017,CR,L06_CR01_S48,HeShe|SheHe,he/him,she/her,1,1419115.27,1421326,2210.730159,FALSE
4_017,CR,L06_CR07_S44,HeShe|SheHe,he/him,she/her,1,1431602.451,1435724,4121.548753,FALSE
4_017,CR,L06_CR74_S51,They|HeShe,they/them,he/him,1,1445676.646,1448062,2385.353741,FALSE
4_017,CR,L06_CR81_S28,They|HeShe,they/them,she/her,1,1458104.816,1460005,1900.183673,FALSE
4_017,CR,L06_CR12_S04,HeShe|SheHe,he/him,she/her,1,1470893.485,1472636,1742.514739,FALSE
4_017,CR,L06_CR92_S32,They|HeShe,they/them,she/her,1,1482763.946,1484296,1532.054422,FALSE
4_017,CR,L06_CR43_S45,HeShe|SheHe,she/her,he/him,1,1494401.646,1498321,3919.353741,FALSE
4_017,CR,L06_CR14_S13,HeShe|SheHe,he/him,she/her,1,1508572.766,1512730,4157.23356,FALSE
4_017,CR,L06_CR52_S27,HeShe|They,she/her,they/them,1,1523098.955,1525182,2083.045351,FALSE
4_017,CR,L06_CR83_S30,They|HeShe,they/them,she/her,1,1536061.535,1538146,2084.464853,FALSE
4_017,FD,L06_FD02_S54,HeShe|They,he/him,they/them,0,1548100.766,1550238,2137.23356,FALSE
4_017,CR,L06_CR96_S37,They|HeShe,they/them,she/her,1,1560014.333,1564097,4082.666667,FALSE
4_017,FP,L06_FP04_S12,HeShe|SheHe,she/her,he/him,1,1575799.776,1577844,2044.22449,FALSE
4_017,CR,L06_CR04_S49,HeShe|SheHe,he/him,she/her,0,1586630.435,1592862,6231.564626,FALSE
4_017,CR,L06_CR60_S07,HeShe|They,she/her,they/them,1,1605572.914,1607681,2108.086168,FALSE
4_017,CR,L06_CR82_S28,They|HeShe,they/them,she/her,1,1618093.816,1622784,4690.183673,FALSE
4_017,CR,L06_CR31_S22,HeShe|They,he/him,they/them,1,1633732.385,1637552,3819.614512,FALSE
4_017,CR,L06_CR11_S05,HeShe|SheHe,he/him,she/her,1,1646740.492,1649358,2617.507937,FALSE
4_017,CR,L06_CR23_S54,HeShe|They,he/him,they/them,1,1659391.766,1661242,1850.23356,FALSE
4_017,CR,L06_CR26_S16,HeShe|They,he/him,they/them,1,1671410.576,1674152,2741.424036,FALSE
4_017,CR,L06_CR13_S13,HeShe|SheHe,he/him,she/her,1,1684014.766,1686317,2302.23356,FALSE
4_017,CR,L06_CR22_S53,HeShe|They,he/him,they/them,1,1696504.315,1700457,3952.684807,FALSE
4_017,CR,L06_CR30_S25,HeShe|They,he/him,they/them,1,1712097.875,1714459,2361.124717,FALSE
4_017,CR,L06_CR21_S53,HeShe|They,he/him,they/them,1,1724434.315,1726266,1831.684807,FALSE
4_017,CR,L06_CR65_S56,They|HeShe,they/them,he/him,1,1735427.365,1737131,1703.634921,FALSE
4_017,CR,L06_CR40_S05,HeShe|SheHe,she/her,he/him,1,1746585.492,1749139,2553.507937,FALSE
4_017,CR,L06_CR20_S59,HeShe|They,he/him,they/them,1,1759211.644,1762835,3623.356009,FALSE
4_017,CR,L06_CR18_S58,HeShe|They,he/him,they/them,1,1773238.388,1774987,1748.612245,FALSE
4_017,CR,L06_CR47_S12,HeShe|SheHe,she/her,he/him,1,1787137.776,1788868,1730.22449,FALSE
4_017,CR,L06_CR05_S43,HeShe|SheHe,he/him,she/her,1,1798897.456,1800562,1664.544218,FALSE
4_017,CR,L06_CR37_S01,HeShe|SheHe,she/her,he/him,1,1810468.986,1812213,1744.013605,FALSE
4_017,FD,L06_FD05_S27,HeShe|They,she/her,they/them,0,1822933.955,1826826,3892.045351,FALSE
4_017,CR,L06_CR49_S26,HeShe|They,she/her,they/them,1,1837686.696,1841317,3630.303855,FALSE
4_017,CR,L06_CR89_S31,They|HeShe,they/them,she/her,1,1851725.422,1853800,2074.578231,FALSE
4_017,CR,L06_CR03_S50,HeShe|SheHe,he/him,she/her,1,1863304.866,1865571,2266.133787,FALSE
4_017,CR,L06_CR42_S41,HeShe|SheHe,she/her,he/him,1,1876020.535,1882149,6128.464853,FALSE
4_017,CR,L06_CR84_S29,They|HeShe,they/them,she/her,1,1893335.726,1899254,5918.274376,FALSE
4_017,CR,L06_CR10_S03,HeShe|SheHe,he/him,she/her,1,1910410.435,1912957,2546.564626,FALSE
4_017,FP,L06_FP08_S52,They|HeShe,they/them,he/him,1,1922718.283,1925172,2453.716553,FALSE
4_017,CR,L06_CR94_S36,They|HeShe,they/them,she/her,1,1936863.254,1938920,2056.746032,FALSE
4_017,CR,L06_CR24_S55,HeShe|They,he/him,they/them,1,1948911.365,1951607,2695.634921,FALSE
4_017,FD,L06_FD01_S59,HeShe|They,he/him,they/them,0,1962305.644,1968475,6169.356009,FALSE
4_017,FD,L06_FD07_S39,HeShe|They,she/her,they/them,0,1978382.617,1981490,3107.38322,FALSE
4_017,CR,L06_CR34_S46,HeShe|SheHe,she/her,he/him,1,1991594.086,1993609,2014.913832,FALSE
4_017,CR,L06_CR46_S11,HeShe|SheHe,she/her,he/him,1,2003551.476,2007658,4106.52381,FALSE
4_017,CR,L06_CR02_S48,HeShe|SheHe,he/him,she/her,1,2017911.27,2021281,3369.730159,FALSE
4_017,CR,L06_CR41_S41,HeShe|SheHe,she/her,he/him,1,2031567.535,2037051,5483.464853,FALSE
4_017,CR,L06_CR87_S09,They|HeShe,they/them,she/her,1,2046911.646,2048646,1734.353741,FALSE
4_017,CR,L06_CR50_S26,HeShe|They,she/her,they/them,1,2059519.696,2061214,1694.303855,FALSE
4_017,CR,L06_CR39_S02,HeShe|SheHe,she/her,he/him,1,2072126.399,2074288,2161.600907,FALSE
4_017,FD,L06_FD10_S23,They|HeShe,they/them,he/him,0,2084731.315,2086670,1938.684807,FALSE
4_017,FP,L06_FP03_S47,HeShe|SheHe,she/her,he/him,1,2096205.306,2101051,4845.693878,FALSE
4_017,CR,L06_CR36_S47,HeShe|SheHe,she/her,he/him,1,2110855.306,2113595,2739.693878,FALSE
4_017,CR,L06_CR73_S51,They|HeShe,they/them,he/him,1,2123443.646,2125315,1871.353741,FALSE
4_017,CR,L06_CR64_S39,HeShe|They,she/her,they/them,1,2135274.617,2138539,3264.38322,FALSE
4_017,FD,L06_FD09_S08,They|HeShe,they/them,she/her,0,2148124.476,2149830,1705.52381,FALSE
4_018,PR,L01_PR04_S18,HeShe|SheHe,she/her,he/him,1,672484.6735,712861,40376.32653,TRUE
4_018,PR,L01_PR06_S43,They|HeShe,they/them,she/her,0,723031.4558,734477,11445.54422,FALSE
4_018,PR,L01_PR03_S03,HeShe|SheHe,she/her,he/him,1,745931.4354,751763,5831.564626,FALSE
4_018,PR,L01_PR05_S23,They|HeShe,they/them,he/him,0,762498.3152,770671,8172.684807,FALSE
4_018,PR,L01_PR01_S17,HeShe|SheHe,he/him,she/her,1,781716.8549,786671,4954.145125,FALSE
4_018,PR,L01_PR02_S31,HeShe|They,he/him,they/them,0,797625.4218,830873,33247.57823,FALSE
4_018,CR,L01_CR44_S19,HeShe|SheHe,she/her,he/him,0,842294.7846,845595,3300.21542,FALSE
4_018,FP,L01_FP04_S28,HeShe|SheHe,she/her,he/him,1,856189.8163,865284,9094.183673,FALSE
4_018,CR,L01_CR29_S46,HeShe|They,he/him,they/them,1,875086.0862,880842,5755.913832,FALSE
4_018,CR,L01_CR31_S47,HeShe|They,he/him,they/them,1,890424.3061,894829,4404.693878,FALSE
4_018,CR,L01_CR55_S42,HeShe|They,she/her,they/them,1,905118.1156,914755,9636.884354,FALSE
4_018,CR,L01_CR08_S17,HeShe|SheHe,he/him,she/her,1,925598.8549,927996,2397.145125,FALSE
4_018,CR,L01_CR63_S57,HeShe|They,she/her,they/them,1,938804.7347,941521,2716.265306,FALSE
4_018,FD,L01_FD04_S46,HeShe|They,he/him,they/them,0,951372.0862,954269,2896.913832,FALSE
4_018,FD,L01_FD03_S02,HeShe|SheHe,he/him,she/her,0,965736.3991,967502,1765.600907,FALSE
4_018,CR,L01_CR91_S44,They|HeShe,they/them,she/her,0,977779.4512,991224,13444.54875,FALSE
4_018,CR,L01_CR11_S05,HeShe|SheHe,he/him,she/her,1,1000703.492,1010596,9892.507937,FALSE
4_018,FP,L01_FP07_S58,They|HeShe,they/them,she/her,1,1020932.388,1023071,2138.612245,FALSE
4_018,FP,L01_FP08_S08,They|HeShe,they/them,he/him,1,1032875.476,1036224,3348.52381,FALSE
4_018,CR,L01_CR32_S47,HeShe|They,he/him,they/them,1,1045978.306,1058483,12504.69388,FALSE
4_018,FD,L01_FD07_S56,HeShe|They,she/her,they/them,0,1067931.365,1071260,3328.634921,FALSE
4_018,CR,L01_CR72_S34,They|HeShe,they/them,he/him,1,1082014.88,1087437,5422.120181,FALSE
4_018,CR,L01_CR16_S27,HeShe|SheHe,he/him,she/her,1,1097765.955,1101039,3273.045351,FALSE
4_018,CR,L01_CR21_S10,HeShe|They,he/him,they/them,1,1112067.955,1113468,1400.045351,FALSE
4_018,CR,L01_CR75_S09,They|HeShe,they/them,he/him,1,1123292.646,1125811,2518.353741,FALSE
4_018,CR,L01_CR68_S24,They|HeShe,they/them,he/him,1,1136058.336,1146676,10617.6644,FALSE
4_018,CR,L01_CR06_S16,HeShe|SheHe,he/him,she/her,1,1156836.576,1158750,1913.424036,FALSE
4_018,FP,L01_FP06_S33,They|HeShe,they/them,he/him,NA,1168773.576,1176359,7585.424036,NA
4_018,CR,L01_CR28_S32,HeShe|They,he/him,they/them,1,1186712.946,1189526,2813.054422,FALSE
4_018,CR,L01_CR61_S60,HeShe|They,she/her,they/them,1,1200363.986,1202160,1796.013605,FALSE
4_018,CR,L01_CR20_S22,HeShe|They,he/him,they/them,0,1213149.385,1218838,5688.614512,FALSE
4_018,CR,L01_CR41_S20,HeShe|SheHe,she/her,he/him,1,1229645.236,1231061,1415.764172,FALSE
4_018,CR,L01_CR26_S31,HeShe|They,he/him,they/them,1,1241818.422,1245546,3727.578231,FALSE
4_018,FD,L01_FD01_S21,HeShe|They,he/him,they/them,0,1256907.054,1258222,1314.945578,FALSE
4_018,CR,L01_CR88_S54,They|HeShe,they/them,she/her,1,1267928.766,1271241,3312.23356,FALSE
4_018,CR,L01_CR22_S06,HeShe|They,he/him,they/them,1,1281859.215,1285924,4064.78458,FALSE
4_018,CR,L01_CR13_S26,HeShe|SheHe,he/him,she/her,1,1296736.696,1298449,1712.303855,FALSE
4_018,FP,L01_FP03_S13,HeShe|SheHe,she/her,he/him,1,1308457.766,1310371,1913.23356,FALSE
4_018,CR,L01_CR65_S23,They|HeShe,they/them,he/him,1,1321271.315,1323614,2342.684807,FALSE
4_018,CR,L01_CR69_S33,They|HeShe,they/them,he/him,1,1333093.576,1339025,5931.424036,FALSE
4_018,CR,L01_CR59_S52,HeShe|They,she/her,they/them,1,1348774.283,1355029,6254.716553,FALSE
4_018,CR,L01_CR62_S56,HeShe|They,she/her,they/them,0,1364643.365,1379947,15303.63492,FALSE
4_018,CR,L01_CR83_S39,They|HeShe,they/them,she/her,1,1389505.617,1390875,1369.38322,FALSE
4_018,CR,L01_CR14_S30,HeShe|SheHe,he/him,she/her,1,1401785.535,1403265,1479.464853,FALSE
4_018,CR,L01_CR34_S15,HeShe|SheHe,she/her,he/him,1,1414221.9,1415691,1469.099773,FALSE
4_018,CR,L01_CR58_S51,HeShe|They,she/her,they/them,1,1425548.646,1430960,5411.353741,FALSE
4_018,FP,L01_FP02_S26,HeShe|SheHe,he/him,she/her,1,1441599.696,1448112,6512.303855,FALSE
4_018,CR,L01_CR52_S37,HeShe|They,she/her,they/them,1,1457999.333,1461657,3657.666667,FALSE
4_018,FD,L01_FD05_S36,HeShe|They,she/her,they/them,0,1473448.254,1474816,1367.746032,FALSE
4_018,CR,L01_CR02_S11,HeShe|SheHe,he/him,she/her,1,1485070.476,1486607,1536.52381,FALSE
4_018,CR,L01_CR85_S55,They|HeShe,they/them,she/her,1,1496653.365,1500190,3536.634921,FALSE
4_018,CR,L01_CR15_S27,HeShe|SheHe,he/him,she/her,1,1510725.955,1512062,1336.045351,FALSE
4_018,CR,L01_CR53_S41,HeShe|They,she/her,they/them,1,1522180.535,1524970,2789.464853,FALSE
4_018,CR,L01_CR56_S45,HeShe|They,she/her,they/them,1,1535044.646,1536489,1444.353741,FALSE
4_018,CR,L01_CR80_S49,They|HeShe,they/them,he/him,1,1545352.435,1564393,19040.56463,FALSE
4_018,CR,L01_CR87_S54,They|HeShe,they/them,she/her,1,1573926.766,1578890,4963.23356,FALSE
4_018,CR,L01_CR40_S04,HeShe|SheHe,she/her,he/him,1,1590049.485,1600198,10148.51474,FALSE
4_018,CR,L01_CR17_S21,HeShe|They,he/him,they/them,1,1611241.054,1612637,1395.945578,FALSE
4_018,FD,L01_FD06_S42,HeShe|They,she/her,they/them,0,1622545.116,1624249,1703.884354,FALSE
4_018,CR,L01_CR09_S01,HeShe|SheHe,he/him,she/her,1,1634818.986,1640207,5388.013605,FALSE
4_018,CR,L01_CR42_S18,HeShe|SheHe,she/her,he/him,1,1650558.673,1661180,10621.32653,FALSE
4_018,CR,L01_CR57_S55,HeShe|They,she/her,they/them,1,1671375.365,1672839,1463.634921,FALSE
4_018,CR,L01_CR07_S20,HeShe|SheHe,he/him,she/her,1,1683584.236,1684952,1367.764172,FALSE
4_018,CR,L01_CR04_S12,HeShe|SheHe,he/him,she/her,1,1697214.776,1698554,1339.22449,FALSE
4_018,CR,L01_CR43_S19,HeShe|SheHe,she/her,he/him,1,1709663.785,1710880,1216.21542,FALSE
4_018,FD,L01_FD09_S53,They|HeShe,they/them,she/her,0,1721409.315,1724622,3212.684807,FALSE
4_018,CR,L01_CR24_S07,HeShe|They,he/him,they/them,1,1736560.914,1738427,1866.086168,FALSE
4_018,CR,L01_CR27_S32,HeShe|They,he/him,they/them,1,1748503.946,1750653,2149.054422,FALSE
4_018,CR,L01_CR95_S59,They|HeShe,they/them,she/her,1,1760942.644,1763010,2067.356009,FALSE
4_018,CR,L01_CR70_S35,They|HeShe,they/them,he/him,1,1772808.646,1784143,11334.35374,FALSE
4_018,CR,L01_CR54_S41,HeShe|They,she/her,they/them,1,1794563.535,1804406,9842.464853,FALSE
4_018,CR,L01_CR35_S14,HeShe|SheHe,she/her,he/him,1,1814263.995,1815712,1448.004535,FALSE
4_018,CR,L01_CR82_S38,They|HeShe,they/them,she/her,1,1825944.331,1827489,1544.668934,FALSE
4_018,FD,L01_FD08_S51,HeShe|They,she/her,they/them,0,1837130.646,1838480,1349.353741,FALSE
4_018,CR,L01_CR93_S60,They|HeShe,they/them,she/her,1,1848937.986,1850791,1853.013605,FALSE
4_018,CR,L01_CR12_S02,HeShe|SheHe,he/him,she/her,1,1862162.399,1867261,5098.600907,FALSE
4_018,CR,L01_CR25_S35,HeShe|They,he/him,they/them,1,1877017.646,1878835,1817.353741,FALSE
4_018,CR,L01_CR78_S50,They|HeShe,they/them,he/him,0,1888576.866,1893524,4947.133787,FALSE
4_018,CR,L01_CR46_S30,HeShe|SheHe,she/her,he/him,1,1904336.535,1905736,1399.464853,FALSE
4_018,CR,L01_CR10_S01,HeShe|SheHe,he/him,she/her,1,1916126.986,1927244,11117.01361,FALSE
4_018,CR,L01_CR60_S52,HeShe|They,she/her,they/them,1,1936656.283,1941744,5087.716553,FALSE
4_018,CR,L01_CR23_S07,HeShe|They,he/him,they/them,1,1953795.914,1955305,1509.086168,FALSE
