Participant,Age,English,Gender,Condition,List,PSA,Biography,Name,Job,Pet,Pronoun,M_Type,M_Response,M_Acc,P_Text,P_Response,P_Acc
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Melissa,IT,fish,they/them,pet,fish,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Melissa,IT,fish,they/them,pronoun,they/them,1,She played video games.,she/her,0
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Kevin,doctor,dog,they/them,job,doctor,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Brian,accountant,fish,he/him,job,accountant,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Kevin,doctor,dog,they/them,pronoun,they/them,1,he relaxed and watched TV.,he/him,0
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Daniel,retail,cat,he/him,job,sales,0,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Daniel,retail,cat,he/him,pet,cat,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Daniel,retail,cat,he/him,pronoun,he/him,1,He called his friends to see if they wanted to hang out,they/them,0
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Andrew,teacher,dog,he/him,job,teacher,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Andrew,teacher,dog,he/him,pet,dog,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Andrew,teacher,dog,he/him,pronoun,he/him,1,He graded tests,he/him,1
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Stephanie,nurse,cat,they/them,job,nurse,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Stephanie,nurse,cat,they/them,pet,cat,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Stephanie,nurse,cat,they/them,pronoun,she/her,0,She watched a crime tv show,she/her,0
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Amanda,engineer,cat,she/her,job,teacher,0,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Amanda,engineer,cat,she/her,pet,cat,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Kevin,doctor,dog,they/them,pet,dog,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Laura,mechanic,cat,she/her,job,mechanic,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Laura,mechanic,cat,she/her,pet,cat,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Laura,mechanic,cat,she/her,pronoun,she/her,1,She was exhausted %2C so she slept right away,she/her,1
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Michael,salesperson,fish,they/them,job,sales,0,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Michael,salesperson,fish,they/them,pet,fish,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Michael,salesperson,fish,they/them,pronoun,they/them,1,He made dinner with his wife,he/him,0
2_058,29,"native (learned from birth)",male,story,story_1,0,1,James,janitor,dog,he/him,job,engineer,0,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,James,janitor,dog,he/him,pet,dog,1,NA,NA,NA
2_058,29,"native (learned from birth)",male,story,story_1,0,1,James,janitor,dog,he/him,pronoun,he/him,1,He ate fast food and watched tv,he/him,1
2_058,29,"native (learned from birth)",male,story,story_1,0,1,Amanda,engineer,cat,she/her,pronoun,she/her,1,She researched about an upcoming project,she/her,1
2_059,34,"native (learned from birth)",male,both,both_1,1,1,James,janitor,dog,he/him,job,janitor,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,James,janitor,dog,he/him,pronoun,he/him,1,to met close friends,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Amanda,engineer,cat,she/her,job,engineer,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Amanda,engineer,cat,she/her,pet,cat,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,James,janitor,dog,he/him,pet,dog,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Daniel,retail,cat,he/him,job,retail,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Daniel,retail,cat,he/him,pet,cat,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Daniel,retail,cat,he/him,pronoun,he/him,1,to took dinner,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Melissa,IT,fish,they/them,job,IT,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Melissa,IT,fish,they/them,pet,fish,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Melissa,IT,fish,they/them,pronoun,they/them,1,to made dinner,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Jessica,food service,fish,she/her,job,food service,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Jessica,food service,fish,she/her,pet,fish,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Jessica,food service,fish,she/her,pronoun,she/her,1,to clean her house,she/her,1
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Brian,accountant,fish,he/him,job,accountant,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Brian,accountant,fish,he/him,pet,fish,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Brian,accountant,fish,he/him,pronoun,he/him,1,to going to relatives house,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Amanda,engineer,cat,she/her,pronoun,she/her,1,to made dinner,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Emily,Uber driver,dog,she/her,pet,dog,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Emily,Uber driver,dog,she/her,pronoun,she/her,1,to clean the vehicles,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Laura,mechanic,cat,she/her,job,mechanic,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Laura,mechanic,cat,she/her,pet,cat,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Laura,mechanic,cat,she/her,pronoun,she/her,1,she made dinner,she/her,1
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Stephanie,nurse,cat,they/them,job,nurse,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Stephanie,nurse,cat,they/them,pet,cat,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Stephanie,nurse,cat,they/them,pronoun,they/them,1,she spent some quality time along with her family,she/her,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Michael,salesperson,fish,they/them,job,sales,0,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Michael,salesperson,fish,they/them,pet,fish,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Michael,salesperson,fish,they/them,pronoun,they/them,1,to submit day report to his boss,he/him,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Kevin,doctor,dog,they/them,job,doctor,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Kevin,doctor,dog,they/them,pet,dog,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Kevin,doctor,dog,they/them,pronoun,they/them,1,to go to sleep,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Andrew,teacher,dog,he/him,job,teacher,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Andrew,teacher,dog,he/him,pet,dog,1,NA,NA,NA
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Andrew,teacher,dog,he/him,pronoun,he/him,1,to made tuition in home,none,0
2_059,34,"native (learned from birth)",male,both,both_1,1,1,Emily,Uber driver,dog,she/her,job,Uber driver,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Emily,nurse,fish,she/her,job,nurse,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Emily,nurse,fish,she/her,pet,fish,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Michael,mechanic,fish,he/him,job,mechanic,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Michael,mechanic,fish,he/him,pet,fish,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Michael,mechanic,fish,he/him,pronoun,he/him,1,He washed his hands completely.,he/him,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Emily,nurse,fish,she/her,pronoun,she/her,1,She washed her hands with soap cleanly.,she/her,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Jessica,teacher,cat,they/them,pet,cat,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Jessica,teacher,cat,they/them,pronoun,they/them,1,She needs to prepare for the classes.,she/her,0
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Melissa,doctor,cat,she/her,job,doctor,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Jessica,teacher,cat,they/them,job,engineer,0,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Melissa,doctor,cat,she/her,pronoun,she/her,1,She washed her hands cleanly.,she/her,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Kevin,food service,dog,he/him,job,food service,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Kevin,food service,dog,he/him,pet,dog,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Kevin,food service,dog,he/him,pronoun,he/him,1,He made dinner for him.,he/him,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,James,janitor,cat,they/them,job,janitor,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,James,janitor,cat,they/them,pet,cat,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,James,janitor,cat,they/them,pronoun,they/them,1,Gets some rest.,none,0
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Andrew,engineer,fish,he/him,job,engineer,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Andrew,engineer,fish,he/him,pet,fish,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Andrew,engineer,fish,he/him,pronoun,he/him,1,He needs to update everything to the manager.,he/him,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Amanda,IT,dog,she/her,job,IT,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Amanda,IT,dog,she/her,pet,dog,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Amanda,IT,dog,she/her,pronoun,she/her,1,She keeps the gadgets away from her.,she/her,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Laura,accountant,dog,they/them,job,accountant,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Laura,accountant,dog,they/them,pet,dog,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Laura,accountant,dog,they/them,pronoun,they/them,1,She started thinking about the future plans.,she/her,0
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Stephanie,salesperson,dog,she/her,job,sales,0,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Stephanie,salesperson,dog,she/her,pet,dog,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Stephanie,salesperson,dog,she/her,pronoun,she/her,1,He takes some rest.,he/him,0
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Brian,Uber driver,cat,he/him,job,Uber driver,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Brian,Uber driver,cat,he/him,pet,cat,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Brian,Uber driver,cat,he/him,pronoun,he/him,1,He started thinking about the next day trips.,he/him,1
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Daniel,retail,fish,they/them,job,retail,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Daniel,retail,fish,they/them,pet,fish,1,NA,NA,NA
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Daniel,retail,fish,they/them,pronoun,they/them,1,He takes some rest for a while.,he/him,0
2_060,34,"native (learned from birth)",female,neither,neither_2,0,0,Melissa,doctor,cat,she/her,pet,cat,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pet,fish,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pronoun,he/him,0,He made dinner,he/him,0
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Laura,mechanic,cat,she/her,job,accountant,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,job,accountant,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Laura,mechanic,cat,she/her,pronoun,she/her,1,She made dinner,she/her,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,job,sales,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,pet,fish,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,pronoun,he/him,1,He made dinner,he/him,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Melissa,IT,fish,they/them,job,Uber driver,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Melissa,IT,fish,they/them,pet,fish,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Melissa,IT,fish,they/them,pronoun,she/her,0,She made dinner,she/her,0
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,job,Uber driver,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pet,cat,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pronoun,she/her,1,She made dinner,she/her,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Jessica,food service,fish,she/her,job,doctor,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Jessica,food service,fish,she/her,pet,cat,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Jessica,food service,fish,she/her,pronoun,she/her,1,She made dinner,she/her,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,job,doctor,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pet,dog,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pronoun,she/her,0,She made dinner,she/her,0
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,job,food service,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pet,dog,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pronoun,he/him,0,He made dinner,he/him,0
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Brian,accountant,fish,he/him,job,Uber driver,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Brian,accountant,fish,he/him,pet,fish,1,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Brian,accountant,fish,he/him,pronoun,she/her,0,He made dinner,he/him,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Amanda,engineer,cat,she/her,job,teacher,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Amanda,engineer,cat,she/her,pet,fish,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Amanda,engineer,cat,she/her,pronoun,she/her,1,She made dinner,she/her,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,job,accountant,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pet,fish,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pronoun,she/her,0,He made dinner,he/him,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Daniel,retail,cat,he/him,job,engineer,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Daniel,retail,cat,he/him,pet,fish,0,NA,NA,NA
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Daniel,retail,cat,he/him,pronoun,he/him,1,He made dinner%0A,he/him,1
2_061,65,"native (learned from birth)",male,psa,psa_1,1,0,Laura,mechanic,cat,she/her,pet,cat,1,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,job,IT,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pet,dog,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,job,accountant,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pet,dog,1,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pronoun,he/him,0,he took a shower.,he/him,0
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pronoun,she/her,0,she fed her cat.,she/her,0
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pet,dog,1,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pronoun,he/him,1,he made dinner.,he/him,1
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Melissa,IT,fish,they/them,job,Uber driver,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Andrew,teacher,dog,he/him,job,engineer,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Melissa,IT,fish,they/them,pronoun,they/them,1,she made some dinner.,she/her,0
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,job,sales,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pet,cat,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pronoun,he/him,0,he checked his email.,he/him,0
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,job,engineer,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,pet,fish,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,James,janitor,dog,he/him,pronoun,he/him,1,he took his dog for a walk.,he/him,1
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,job,teacher,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pet,cat,0,NA,NA,NA
2_062,28,"native (learned from birth)",male,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pronoun,she/her,1,she went to the park.,she/her,1
